,sequential_agent_class,tom_agent_class,round_index,sequential_agent_move,tom_agent_move,sequential_agent_reward,tom_agent_reward,timestamp,Unnamed: 0,win,loss,win_percentage,tie,loss_percentage,tie_percentage
10426,W_stay_L_up_T_down,gpt4o,226,rock,paper,-1,3,2024-10-29_12-58-26,,,,,,,
10427,W_stay_L_up_T_down,gpt4o,227,paper,scissors,-1,3,2024-10-29_12-58-26,,,,,,,
10428,W_stay_L_up_T_down,gpt4o,228,scissors,rock,-1,3,2024-10-29_12-58-26,,,,,,,
10429,W_stay_L_up_T_down,gpt4o,229,rock,paper,-1,3,2024-10-29_12-58-26,,,,,,,
10430,W_stay_L_up_T_down,gpt4o,230,paper,scissors,-1,3,2024-10-29_12-58-26,,,,,,,
10431,W_stay_L_up_T_down,gpt4o,231,scissors,rock,-1,3,2024-10-29_12-58-26,,,,,,,
10432,W_stay_L_up_T_down,gpt4o,232,rock,paper,-1,3,2024-10-29_12-58-26,,,,,,,
10433,W_stay_L_up_T_down,gpt4o,233,rock,scissors,3,-1,2024-10-29_12-58-26,,,,,,,
10434,W_stay_L_up_T_down,gpt4o,234,rock,paper,-1,3,2024-10-29_12-58-26,,,,,,,
10435,W_stay_L_up_T_down,gpt4o,235,paper,scissors,-1,3,2024-10-29_12-58-26,,,,,,,
10436,W_stay_L_up_T_down,gpt4o,236,scissors,rock,-1,3,2024-10-29_12-58-26,,,,,,,
10437,W_stay_L_up_T_down,gpt4o,237,rock,paper,-1,3,2024-10-29_12-58-26,,,,,,,
10438,W_stay_L_up_T_down,gpt4o,238,paper,scissors,-1,3,2024-10-29_12-58-26,,,,,,,
10439,W_stay_L_up_T_down,gpt4o,239,scissors,rock,-1,3,2024-10-29_12-58-26,,,,,,,
10440,W_stay_L_up_T_down,gpt4o,240,rock,paper,-1,3,2024-10-29_12-58-26,,,,,,,
10441,W_stay_L_up_T_down,gpt4o,241,paper,scissors,-1,3,2024-10-29_12-58-26,,,,,,,
10442,W_stay_L_up_T_down,gpt4o,242,scissors,rock,-1,3,2024-10-29_12-58-26,,,,,,,
10443,W_stay_L_up_T_down,gpt4o,243,rock,paper,-1,3,2024-10-29_12-58-26,,,,,,,
10444,W_stay_L_up_T_down,gpt4o,244,paper,scissors,-1,3,2024-10-29_12-58-26,,,,,,,
10445,W_stay_L_up_T_down,gpt4o,245,scissors,rock,-1,3,2024-10-29_12-58-26,,,,,,,
10446,W_stay_L_up_T_down,gpt4o,246,rock,paper,-1,3,2024-10-29_12-58-26,,,,,,,
10447,W_stay_L_up_T_down,gpt4o,247,rock,scissors,3,-1,2024-10-29_12-58-26,,,,,,,
10448,W_stay_L_up_T_down,gpt4o,248,rock,paper,-1,3,2024-10-29_12-58-26,,,,,,,
10449,W_stay_L_up_T_down,gpt4o,249,paper,scissors,-1,3,2024-10-29_12-58-26,,,,,,,
10450,W_stay_L_up_T_down,gpt4o,250,scissors,rock,-1,3,2024-10-29_12-58-26,,,,,,,
10451,W_stay_L_up_T_down,gpt4o,251,rock,paper,-1,3,2024-10-29_12-58-26,,,,,,,
10452,W_stay_L_up_T_down,gpt4o,252,scissors,scissors,0,0,2024-10-29_12-58-26,,,,,,,
10453,W_stay_L_up_T_down,gpt4o,253,scissors,scissors,0,0,2024-10-29_12-58-26,,,,,,,
10454,W_stay_L_up_T_down,gpt4o,254,paper,scissors,-1,3,2024-10-29_12-58-26,,,,,,,
10455,W_stay_L_up_T_down,gpt4o,255,scissors,paper,3,-1,2024-10-29_12-58-26,,,,,,,
10456,W_stay_L_up_T_down,gpt4o,256,scissors,rock,-1,3,2024-10-29_12-58-26,,,,,,,
10457,W_stay_L_up_T_down,gpt4o,257,rock,paper,-1,3,2024-10-29_12-58-26,,,,,,,
10458,W_stay_L_up_T_down,gpt4o,258,paper,scissors,-1,3,2024-10-29_12-58-26,,,,,,,
10459,W_stay_L_up_T_down,gpt4o,259,scissors,rock,-1,3,2024-10-29_12-58-26,,,,,,,
10460,W_stay_L_up_T_down,gpt4o,260,scissors,paper,3,-1,2024-10-29_12-58-26,,,,,,,
10461,W_stay_L_up_T_down,gpt4o,261,scissors,rock,-1,3,2024-10-29_12-58-26,,,,,,,
10462,W_stay_L_up_T_down,gpt4o,262,rock,paper,-1,3,2024-10-29_12-58-26,,,,,,,
10463,W_stay_L_up_T_down,gpt4o,263,paper,scissors,-1,3,2024-10-29_12-58-26,,,,,,,
10464,W_stay_L_up_T_down,gpt4o,264,paper,rock,3,-1,2024-10-29_12-58-26,,,,,,,
10465,W_stay_L_up_T_down,gpt4o,265,paper,scissors,-1,3,2024-10-29_12-58-26,,,,,,,
10466,W_stay_L_up_T_down,gpt4o,266,scissors,rock,-1,3,2024-10-29_12-58-26,,,,,,,
10467,W_stay_L_up_T_down,gpt4o,267,scissors,paper,3,-1,2024-10-29_12-58-26,,,,,,,
10468,W_stay_L_up_T_down,gpt4o,268,scissors,rock,-1,3,2024-10-29_12-58-26,,,,,,,
10469,W_stay_L_up_T_down,gpt4o,269,rock,paper,-1,3,2024-10-29_12-58-26,,,,,,,
10470,W_stay_L_up_T_down,gpt4o,270,paper,scissors,-1,3,2024-10-29_12-58-26,,,,,,,
10471,W_stay_L_up_T_down,gpt4o,271,scissors,paper,3,-1,2024-10-29_12-58-26,,,,,,,
10472,W_stay_L_up_T_down,gpt4o,272,scissors,rock,-1,3,2024-10-29_12-58-26,,,,,,,
10473,W_stay_L_up_T_down,gpt4o,273,rock,paper,-1,3,2024-10-29_12-58-26,,,,,,,
10474,W_stay_L_up_T_down,gpt4o,274,paper,scissors,-1,3,2024-10-29_12-58-26,,,,,,,
10475,W_stay_L_up_T_down,gpt4o,275,scissors,rock,-1,3,2024-10-29_12-58-26,,,,,,,
10476,W_stay_L_up_T_down,gpt4o,276,rock,paper,-1,3,2024-10-29_12-58-26,,,,,,,
10477,W_stay_L_up_T_down,gpt4o,277,paper,scissors,-1,3,2024-10-29_12-58-26,,,,,,,
10478,W_stay_L_up_T_down,gpt4o,278,scissors,rock,-1,3,2024-10-29_12-58-26,,,,,,,
10479,W_stay_L_up_T_down,gpt4o,279,rock,paper,-1,3,2024-10-29_12-58-26,,,,,,,
10480,W_stay_L_up_T_down,gpt4o,280,paper,scissors,-1,3,2024-10-29_12-58-26,,,,,,,
10481,W_stay_L_up_T_down,gpt4o,281,scissors,rock,-1,3,2024-10-29_12-58-26,,,,,,,
10482,W_stay_L_up_T_down,gpt4o,282,rock,paper,-1,3,2024-10-29_12-58-26,,,,,,,
10483,W_stay_L_up_T_down,gpt4o,283,paper,scissors,-1,3,2024-10-29_12-58-26,,,,,,,
10484,W_stay_L_up_T_down,gpt4o,284,scissors,rock,-1,3,2024-10-29_12-58-26,,,,,,,
10485,W_stay_L_up_T_down,gpt4o,285,rock,paper,-1,3,2024-10-29_12-58-26,,,,,,,
10486,W_stay_L_up_T_down,gpt4o,286,paper,scissors,-1,3,2024-10-29_12-58-26,,,,,,,
10487,W_stay_L_up_T_down,gpt4o,287,scissors,rock,-1,3,2024-10-29_12-58-26,,,,,,,
10488,W_stay_L_up_T_down,gpt4o,288,rock,paper,-1,3,2024-10-29_12-58-26,,,,,,,
10489,W_stay_L_up_T_down,gpt4o,289,paper,scissors,-1,3,2024-10-29_12-58-26,,,,,,,
10490,W_stay_L_up_T_down,gpt4o,290,scissors,rock,-1,3,2024-10-29_12-58-26,,,,,,,
10491,W_stay_L_up_T_down,gpt4o,291,rock,paper,-1,3,2024-10-29_12-58-26,,,,,,,
10492,W_stay_L_up_T_down,gpt4o,292,paper,scissors,-1,3,2024-10-29_12-58-26,,,,,,,
10493,W_stay_L_up_T_down,gpt4o,293,scissors,paper,3,-1,2024-10-29_12-58-26,,,,,,,
10494,W_stay_L_up_T_down,gpt4o,294,paper,rock,3,-1,2024-10-29_12-58-26,,,,,,,
10495,W_stay_L_up_T_down,gpt4o,295,paper,scissors,-1,3,2024-10-29_12-58-26,,,,,,,
10496,W_stay_L_up_T_down,gpt4o,296,scissors,rock,-1,3,2024-10-29_12-58-26,,,,,,,
10497,W_stay_L_up_T_down,gpt4o,297,rock,paper,-1,3,2024-10-29_12-58-26,,,,,,,
10498,W_stay_L_up_T_down,gpt4o,298,paper,scissors,-1,3,2024-10-29_12-58-26,,,,,,,
10499,W_stay_L_up_T_down,gpt4o,299,scissors,rock,-1,3,2024-10-29_12-58-26,,,,,,,
10500,W_up_L_down_T_stay,gpt4o,0,paper,rock,3,-1,2024-10-29_13-31-51,,,,,,,
10501,W_up_L_down_T_stay,gpt4o,1,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10502,W_up_L_down_T_stay,gpt4o,2,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10503,W_up_L_down_T_stay,gpt4o,3,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10504,W_up_L_down_T_stay,gpt4o,4,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10505,W_up_L_down_T_stay,gpt4o,5,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10506,W_up_L_down_T_stay,gpt4o,6,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10507,W_up_L_down_T_stay,gpt4o,7,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10508,W_up_L_down_T_stay,gpt4o,8,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10509,W_up_L_down_T_stay,gpt4o,9,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10510,W_up_L_down_T_stay,gpt4o,10,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10511,W_up_L_down_T_stay,gpt4o,11,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10512,W_up_L_down_T_stay,gpt4o,12,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10513,W_up_L_down_T_stay,gpt4o,13,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10514,W_up_L_down_T_stay,gpt4o,14,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10515,W_up_L_down_T_stay,gpt4o,15,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10516,W_up_L_down_T_stay,gpt4o,16,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10517,W_up_L_down_T_stay,gpt4o,17,rock,scissors,3,-1,2024-10-29_13-31-51,,,,,,,
10518,W_up_L_down_T_stay,gpt4o,18,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10519,W_up_L_down_T_stay,gpt4o,19,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10520,W_up_L_down_T_stay,gpt4o,20,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10521,W_up_L_down_T_stay,gpt4o,21,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10522,W_up_L_down_T_stay,gpt4o,22,rock,scissors,3,-1,2024-10-29_13-31-51,,,,,,,
10523,W_up_L_down_T_stay,gpt4o,23,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10524,W_up_L_down_T_stay,gpt4o,24,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10525,W_up_L_down_T_stay,gpt4o,25,rock,rock,0,0,2024-10-29_13-31-51,,,,,,,
10526,W_up_L_down_T_stay,gpt4o,26,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10527,W_up_L_down_T_stay,gpt4o,27,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10528,W_up_L_down_T_stay,gpt4o,28,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10529,W_up_L_down_T_stay,gpt4o,29,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10530,W_up_L_down_T_stay,gpt4o,30,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10531,W_up_L_down_T_stay,gpt4o,31,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10532,W_up_L_down_T_stay,gpt4o,32,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10533,W_up_L_down_T_stay,gpt4o,33,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10534,W_up_L_down_T_stay,gpt4o,34,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10535,W_up_L_down_T_stay,gpt4o,35,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10536,W_up_L_down_T_stay,gpt4o,36,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10537,W_up_L_down_T_stay,gpt4o,37,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10538,W_up_L_down_T_stay,gpt4o,38,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10539,W_up_L_down_T_stay,gpt4o,39,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10540,W_up_L_down_T_stay,gpt4o,40,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10541,W_up_L_down_T_stay,gpt4o,41,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10542,W_up_L_down_T_stay,gpt4o,42,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10543,W_up_L_down_T_stay,gpt4o,43,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10544,W_up_L_down_T_stay,gpt4o,44,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10545,W_up_L_down_T_stay,gpt4o,45,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10546,W_up_L_down_T_stay,gpt4o,46,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10547,W_up_L_down_T_stay,gpt4o,47,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10548,W_up_L_down_T_stay,gpt4o,48,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10549,W_up_L_down_T_stay,gpt4o,49,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10550,W_up_L_down_T_stay,gpt4o,50,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10551,W_up_L_down_T_stay,gpt4o,51,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10552,W_up_L_down_T_stay,gpt4o,52,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10553,W_up_L_down_T_stay,gpt4o,53,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10554,W_up_L_down_T_stay,gpt4o,54,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10555,W_up_L_down_T_stay,gpt4o,55,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10556,W_up_L_down_T_stay,gpt4o,56,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10557,W_up_L_down_T_stay,gpt4o,57,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10558,W_up_L_down_T_stay,gpt4o,58,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10559,W_up_L_down_T_stay,gpt4o,59,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10560,W_up_L_down_T_stay,gpt4o,60,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10561,W_up_L_down_T_stay,gpt4o,61,scissors,scissors,0,0,2024-10-29_13-31-51,,,,,,,
10562,W_up_L_down_T_stay,gpt4o,62,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10563,W_up_L_down_T_stay,gpt4o,63,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10564,W_up_L_down_T_stay,gpt4o,64,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10565,W_up_L_down_T_stay,gpt4o,65,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10566,W_up_L_down_T_stay,gpt4o,66,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10567,W_up_L_down_T_stay,gpt4o,67,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10568,W_up_L_down_T_stay,gpt4o,68,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10569,W_up_L_down_T_stay,gpt4o,69,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10570,W_up_L_down_T_stay,gpt4o,70,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10571,W_up_L_down_T_stay,gpt4o,71,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10572,W_up_L_down_T_stay,gpt4o,72,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10573,W_up_L_down_T_stay,gpt4o,73,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10574,W_up_L_down_T_stay,gpt4o,74,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10575,W_up_L_down_T_stay,gpt4o,75,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10576,W_up_L_down_T_stay,gpt4o,76,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10577,W_up_L_down_T_stay,gpt4o,77,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10578,W_up_L_down_T_stay,gpt4o,78,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10579,W_up_L_down_T_stay,gpt4o,79,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10580,W_up_L_down_T_stay,gpt4o,80,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10581,W_up_L_down_T_stay,gpt4o,81,paper,paper,0,0,2024-10-29_13-31-51,,,,,,,
10582,W_up_L_down_T_stay,gpt4o,82,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10583,W_up_L_down_T_stay,gpt4o,83,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10584,W_up_L_down_T_stay,gpt4o,84,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10585,W_up_L_down_T_stay,gpt4o,85,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10586,W_up_L_down_T_stay,gpt4o,86,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10587,W_up_L_down_T_stay,gpt4o,87,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10588,W_up_L_down_T_stay,gpt4o,88,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10589,W_up_L_down_T_stay,gpt4o,89,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10590,W_up_L_down_T_stay,gpt4o,90,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10591,W_up_L_down_T_stay,gpt4o,91,paper,paper,0,0,2024-10-29_13-31-51,,,,,,,
10592,W_up_L_down_T_stay,gpt4o,92,rock,scissors,3,-1,2024-10-29_13-31-51,,,,,,,
10593,W_up_L_down_T_stay,gpt4o,93,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10594,W_up_L_down_T_stay,gpt4o,94,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10595,W_up_L_down_T_stay,gpt4o,95,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10596,W_up_L_down_T_stay,gpt4o,96,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10597,W_up_L_down_T_stay,gpt4o,97,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10598,W_up_L_down_T_stay,gpt4o,98,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10599,W_up_L_down_T_stay,gpt4o,99,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10600,W_up_L_down_T_stay,gpt4o,100,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10601,W_up_L_down_T_stay,gpt4o,101,rock,rock,0,0,2024-10-29_13-31-51,,,,,,,
10602,W_up_L_down_T_stay,gpt4o,102,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10603,W_up_L_down_T_stay,gpt4o,103,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10604,W_up_L_down_T_stay,gpt4o,104,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10605,W_up_L_down_T_stay,gpt4o,105,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10606,W_up_L_down_T_stay,gpt4o,106,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10607,W_up_L_down_T_stay,gpt4o,107,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10608,W_up_L_down_T_stay,gpt4o,108,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10609,W_up_L_down_T_stay,gpt4o,109,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10610,W_up_L_down_T_stay,gpt4o,110,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10611,W_up_L_down_T_stay,gpt4o,111,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10612,W_up_L_down_T_stay,gpt4o,112,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10613,W_up_L_down_T_stay,gpt4o,113,rock,scissors,3,-1,2024-10-29_13-31-51,,,,,,,
10614,W_up_L_down_T_stay,gpt4o,114,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10615,W_up_L_down_T_stay,gpt4o,115,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10616,W_up_L_down_T_stay,gpt4o,116,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10617,W_up_L_down_T_stay,gpt4o,117,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10618,W_up_L_down_T_stay,gpt4o,118,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10619,W_up_L_down_T_stay,gpt4o,119,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10620,W_up_L_down_T_stay,gpt4o,120,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10621,W_up_L_down_T_stay,gpt4o,121,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10622,W_up_L_down_T_stay,gpt4o,122,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10623,W_up_L_down_T_stay,gpt4o,123,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10624,W_up_L_down_T_stay,gpt4o,124,scissors,paper,3,-1,2024-10-29_13-31-51,,,,,,,
10625,W_up_L_down_T_stay,gpt4o,125,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10626,W_up_L_down_T_stay,gpt4o,126,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10627,W_up_L_down_T_stay,gpt4o,127,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10628,W_up_L_down_T_stay,gpt4o,128,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10629,W_up_L_down_T_stay,gpt4o,129,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10630,W_up_L_down_T_stay,gpt4o,130,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10631,W_up_L_down_T_stay,gpt4o,131,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10632,W_up_L_down_T_stay,gpt4o,132,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10633,W_up_L_down_T_stay,gpt4o,133,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10634,W_up_L_down_T_stay,gpt4o,134,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10635,W_up_L_down_T_stay,gpt4o,135,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10636,W_up_L_down_T_stay,gpt4o,136,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10637,W_up_L_down_T_stay,gpt4o,137,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10638,W_up_L_down_T_stay,gpt4o,138,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10639,W_up_L_down_T_stay,gpt4o,139,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10640,W_up_L_down_T_stay,gpt4o,140,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10641,W_up_L_down_T_stay,gpt4o,141,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10642,W_up_L_down_T_stay,gpt4o,142,paper,paper,0,0,2024-10-29_13-31-51,,,,,,,
10643,W_up_L_down_T_stay,gpt4o,143,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10644,W_up_L_down_T_stay,gpt4o,144,scissors,paper,3,-1,2024-10-29_13-31-51,,,,,,,
10645,W_up_L_down_T_stay,gpt4o,145,rock,scissors,3,-1,2024-10-29_13-31-51,,,,,,,
10646,W_up_L_down_T_stay,gpt4o,146,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10647,W_up_L_down_T_stay,gpt4o,147,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10648,W_up_L_down_T_stay,gpt4o,148,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10649,W_up_L_down_T_stay,gpt4o,149,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10650,W_up_L_down_T_stay,gpt4o,150,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10651,W_up_L_down_T_stay,gpt4o,151,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10652,W_up_L_down_T_stay,gpt4o,152,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10653,W_up_L_down_T_stay,gpt4o,153,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10654,W_up_L_down_T_stay,gpt4o,154,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10655,W_up_L_down_T_stay,gpt4o,155,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10656,W_up_L_down_T_stay,gpt4o,156,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10657,W_up_L_down_T_stay,gpt4o,157,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10658,W_up_L_down_T_stay,gpt4o,158,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10659,W_up_L_down_T_stay,gpt4o,159,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10660,W_up_L_down_T_stay,gpt4o,160,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10661,W_up_L_down_T_stay,gpt4o,161,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10662,W_up_L_down_T_stay,gpt4o,162,paper,paper,0,0,2024-10-29_13-31-51,,,,,,,
10663,W_up_L_down_T_stay,gpt4o,163,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10664,W_up_L_down_T_stay,gpt4o,164,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10665,W_up_L_down_T_stay,gpt4o,165,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10666,W_up_L_down_T_stay,gpt4o,166,paper,paper,0,0,2024-10-29_13-31-51,,,,,,,
10667,W_up_L_down_T_stay,gpt4o,167,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10668,W_up_L_down_T_stay,gpt4o,168,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10669,W_up_L_down_T_stay,gpt4o,169,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10670,W_up_L_down_T_stay,gpt4o,170,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10671,W_up_L_down_T_stay,gpt4o,171,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
10672,W_up_L_down_T_stay,gpt4o,172,scissors,rock,-1,3,2024-10-29_13-31-51,,,,,,,
10673,W_up_L_down_T_stay,gpt4o,173,paper,scissors,-1,3,2024-10-29_13-31-51,,,,,,,
10674,W_up_L_down_T_stay,gpt4o,174,rock,paper,-1,3,2024-10-29_13-31-51,,,,,,,
